Fecha;Potencia_Molino;Velocidad_Molino;Bajotamano_Harneros_Humedos;P80_Molienda;Nivel_Cajon_Molienda;Alim_BHC_tph;Alim_BHC_m3h;Densidad_Alimentacion_BHC;Presion_Alim_BHC;Ciclones_Abiertos;Cp_Alim_BHC;Cp_OF_BHC;CC;Agua_Proceso_Total
44207.95833;16.07;11.83;2313.99;168.62;84.7;26350;14478.9;1.82;60.9;13;71.2;33.5;711.5;801.6
44208;16.06;11.85;2305.84;161.48;84.09;26269.1;14488;1.82;61.3;13;70.9;33.5;708.3;789.8
44208.04167;16.07;11.85;2330.17;173.44;83.83;26344.3;14463;1.83;60.7;13;71.3;33.7;706.7;804.1
44208.08333;16.08;11.85;2296.75;177.23;84.18;26296.7;14436.4;1.83;60.6;13;71.3;33.9;716.9;802.6
44208.125;16.06;11.87;2270.4;166.93;84.43;26249.7;14403.5;1.83;60.3;13;71.4;33.2;725.5;802.3
44208.16667;16.07;11.85;2278.45;163.49;84.96;26235.5;14340.1;1.82;60.2;13;71.7;33.4;725.7;849.7
44208.20833;16.13;11.85;2198.85;159.41;84.9;26096.1;14292.4;1.82;59.9;13;71.5;33.4;749.4;932.8
44208.25;16.17;11.85;2149.7;169.79;85.11;26043.2;14221.7;1.81;59;13;71.8;32.4;770.3;964.4
44208.29167;16.18;11.84;2141.25;104.96;86.55;24806.1;13613.4;1.81;56.2;13;71.4;30.9;727.6;956.3
44208.33333;16.13;11.83;2214.23;125.38;84.85;24172.6;13338.9;1.81;55.1;13;70.9;31.3;674;894.8
44208.375;16.09;11.87;2197.7;154.23;84.9;24537.8;13596.9;1.8;56.9;13;70.5;31;687.5;901.5
44208.41667;16.08;11.87;2143.88;147;84.88;24429.1;13619.8;1.8;57;13;70;32.8;697.5;881.3
44208.45833;16.08;11.85;2125.75;134.79;85.02;24384.5;13610.8;1.79;57.1;13;69.9;32.2;701.7;886.9
44208.5;16.08;11.86;2157.9;146.4;85.11;24508.8;13577.6;1.79;57.1;13;70.5;33.5;701.2;893.2
44208.54167;16.08;11.86;2167.23;151.4;85.04;24385.3;13458.4;1.79;57;13;70.9;34.3;697.4;920.5
44208.58333;16.06;11.86;2160.12;161.34;85.08;24523.6;13499;1.8;57.2;13;71.1;34.7;707.2;922.9
44208.625;16.08;11.87;2179.49;178.6;84.96;24574;13475.2;1.8;57;13;71.4;35.2;705.4;920.4
44208.66667;16.06;11.85;2227.12;190.07;84.98;24688.6;13543.5;1.8;57;13;71.4;35;691.5;917.5
44208.70833;16.03;11.83;2190.32;176.25;84.94;24675.5;13585.5;1.8;56.9;13;71.1;34.5;700.9;920.1
44208.75;15.97;11.84;2038.15;170.2;84.86;24579.8;13615.7;1.8;56.8;13;70.5;32.4;751;910.5
44208.79167;15.93;11.85;2058.08;167.27;84.9;24710.7;13692.1;1.81;57;13;70.5;32.3;746.9;896.3
44208.83333;15.85;11.85;1699.18;118.81;83.78;24083.5;13584.7;1.79;56.7;13;68.9;28.5;886.2;882.4
44208.875;15.86;11.83;1883.17;139.88;77.34;23595.8;13343;1.78;56.7;13;68.7;28;761.2;934.1
44208.91667;15.91;11.85;1908.27;141.28;75.17;24410;13658.9;1.78;56.9;13;69.6;27.8;791.2;962.3
44208.95833;15.98;11.86;2129.61;176.76;75.19;24865;13785.2;1.78;57.2;13;70.5;32.6;723.5;979.1
44209;16.01;11.85;2240.16;176.39;77.56;25141;13878.9;1.79;57.1;13;70.8;33.7;695.4;987.6
44209.04167;16.03;11.84;2331.38;201.88;81.03;25465.8;13993.9;1.8;57.5;13;71.2;34.6;678.3;1001.1
44209.08333;16.02;11.85;2182.77;178.63;83.09;25833.8;14163.2;1.8;58;13;71.4;34.4;746.9;997.8
44209.125;15.96;11.85;2055.89;188.14;83.6;25592;14144.7;1.81;58;13;70.7;32.6;780.9;992.8
44209.16667;15.92;11.85;1801.41;177.98;83.62;25500.1;14088.3;1.8;57.7;13;70.8;31.6;963.4;1033.4
44213.45833;11.84;8.07;622.29;160.51;80.87;7948.7;7435.5;1.08;38.3;5.8;9.7;29;791;223.3
44213.5;16.59;11.5;1638.63;160.51;75.83;18093.7;11692.5;1.53;48.5;8.9;55.8;27.8;516.8;342.9
44213.54167;16.36;11.49;2050.01;150.77;75.06;17651.3;10254.2;1.71;50.2;9.4;66.3;33.4;473.1;284.3
44213.58333;16.19;11.49;2223.51;134.11;76.27;17573.9;9898.1;1.76;52.2;10.4;69;35.5;446.3;323.5
44213.625;16.04;11.48;2250.05;148.58;78.04;19169.4;10651.9;1.77;53.1;11;70.3;35.6;499.6;344.2
44213.66667;16.02;11.49;2255.81;178.42;79.78;19298;10703.5;1.77;53.2;11;70.4;36.6;502.8;341
44213.70833;15.98;11.49;2308.83;164.68;80.16;19179.4;10664.3;1.78;54.1;11;70.2;36.1;483.7;334
44213.75;15.97;11.52;2327.74;155.61;80.22;19149.7;10635.2;1.79;54;11;70.3;37;478.9;341.4
44213.79167;15.97;11.5;2376.98;174.28;79.86;18974.6;10609.5;1.79;54;11;69.7;36.7;457;339.8
44213.83333;15.96;11.49;2268.15;158.45;78.17;18835.4;10615.7;1.79;54;11;69;36.1;473.6;331.6
44213.875;16.12;11.6;2245.92;158.53;77.7;18535.7;10529.9;1.78;52.6;11;68.3;36;464.4;330.1
44213.91667;16.14;11.61;2205.01;143.16;77.14;18252.8;10439.9;1.77;52.4;11;67.7;35.3;460.7;327.2
44213.95833;16.1;11.59;2138.56;134.09;75.36;18207.3;10470.5;1.77;53.2;11;67.2;32.8;472.9;324.6
44214;16.17;11.65;2218.97;145.2;74.91;18311.1;10479.1;1.76;53.2;11;67.6;33.8;458.7;320.2
44214.04167;16.21;11.7;2295.91;143.24;75.22;18417.7;10532.1;1.75;53.6;11;67.7;34.1;443.5;323.3
44214.08333;16.2;11.69;2292.94;152.86;75.13;18231.3;10440.6;1.75;53.4;11;67.6;32.5;437.6;321.4
44214.125;16.2;11.68;2266.47;165.73;75.3;18365.8;10486.9;1.75;53.5;11;67.8;33;450;322
44214.16667;16.18;11.7;2256.17;166.52;75.51;18495.2;10539.6;1.76;53.6;11;68;33;458;332.7
44214.20833;16.16;11.7;2185.86;151.39;76.02;18520.4;10567.7;1.76;54;11;67.9;33;475.7;337.6
44214.25;16.15;11.69;2186.07;161.79;76.76;18619.9;10607.9;1.77;54.1;11;68.1;33;480;333.4
44214.29167;16.13;11.7;2236.76;154.41;77.17;18532.9;10524.2;1.77;54;11;68.3;33;466.4;334.4
44214.33333;16.09;11.71;2259.97;153.14;77.68;18477.1;10446.8;1.78;54.1;11;68.7;33;462.3;330.5
44214.375;16.13;11.8;2269.13;142.29;77.54;18454.1;10326.5;1.78;53.9;11;69.6;35.2;466.8;324.3
44214.41667;16.23;11.86;2253.84;127.46;77.59;18534.1;10377.7;1.78;54.1;11;69.6;39.5;472.5;721.8
44214.45833;16.28;11.87;2093.43;127.16;77.62;18409.2;10379.8;1.78;53;11;69;35.8;506.8;719
44214.5;16.32;11.87;2075.51;148.91;77.65;17937.6;10130.5;1.78;53.1;11;68.8;33.8;495.2;738.4
44214.54167;16.27;11.87;2190.76;166.79;77.65;18416.9;10271.1;1.78;53.1;11;70;35.4;488.5;747.8
44214.58333;16.19;11.86;2182.96;162.44;78.87;18593.9;10293.2;1.78;53.9;11;70.6;36.9;502.2;732.8
44214.625;16.18;11.85;2109.45;172.8;79.54;18960.1;10529.6;1.78;53.8;11;70.3;38.2;551.7;703.5
44214.75;15.7;11.03;1172.51;91.66;83.06;14363.6;11025.6;1.29;38.6;6.4;33.3;36.1;522;483.8
44214.79167;16.48;11.82;1805.32;115.06;76.91;18094.7;10953.5;1.63;43.5;8.7;62.4;35.6;526.4;457.7
44214.83333;16.39;11.84;2014.26;149.26;77.06;18128.6;10380.7;1.73;49.1;9.4;67.6;38.1;509.1;460.1
44214.875;16.3;11.86;2168.2;181.56;77.68;18195;10182.1;1.75;51.5;10;69.6;40.5;484.7;457
44214.91667;16.21;11.85;2218.04;170.32;77.53;18326.1;10195.8;1.77;50.9;10.7;70.2;40.2;480;539.4
44214.95833;16.13;11.85;2216.62;172.43;78.37;18235.4;10134.3;1.79;52.6;11;70.3;38.7;478.1;669.9
44215;16.09;11.85;2187.41;166.25;77.99;19711.1;10935.9;1.8;53.3;11.4;70.4;36.5;534.8;655.6
44215.04167;16.1;11.85;2128.92;173.62;76.17;19958.6;11076.2;1.79;57;11;70.4;34.6;560.1;670.1
44215.08333;16.1;11.86;2121.6;169.47;75.94;20188.8;11235.9;1.78;57.8;11;70.1;31.9;568;682.1
44215.125;16.09;11.87;2107.48;160.98;76.01;20282.1;11282.4;1.77;58;11;70.2;30.9;575.9;690.9
44215.16667;16.1;11.88;2048.15;153.95;76.85;20147.9;11355;1.76;57.4;11;69;32.5;579.8;677.6
44215.20833;16.14;11.87;1995.36;143.42;76.24;19481.5;11034.1;1.75;56.1;11;68.6;32.4;570.7;687.2
44215.25;16.19;11.86;1930.63;148.86;76.59;18608.3;10637.7;1.75;53.9;11;67.7;31.5;553.4;699.6
44215.29167;16.2;11.86;1940.05;150.98;75.93;18571.6;10614.2;1.75;54.1;11;67.7;31.5;549.6;719.6
44215.33333;16.2;11.85;2052.84;157.47;76.76;18662.8;10596.3;1.75;54.1;11;68.4;32.4;521.8;722.2
44215.375;16.19;11.85;2055.16;164.16;77.1;18614.9;10551.1;1.76;54;11;68.5;33.3;520.8;677.4
44215.41667;16.19;11.85;2099.04;158.69;77.52;18288.5;10378.8;1.76;54;11;68.4;33.5;496.3;685
44215.45833;16.18;11.85;2116.6;155.17;77.76;18056.5;10277.7;1.76;54.1;11;68.1;32.9;481.6;694
44215.5;16.17;11.85;2034.14;137.2;77.65;18031.5;10265.6;1.76;53.9;11;68.1;32.3;504.5;687.8
44215.54167;16.14;11.86;1863.46;135.61;77.53;18061.7;10346.2;1.75;54;11;67.5;30.7;571.5;720.9
44215.58333;16.13;11.87;1882.98;131.85;77.13;17864.1;10275;1.73;54.1;11;67.2;29.5;538.2;704.1
44215.625;16.13;11.86;2002.21;149.69;77;18349.5;10358.8;1.75;54;11;68.9;32.5;531.3;737.9
44215.66667;16.13;11.86;2100.4;164.13;78.58;18882.4;10557.8;1.76;54;11;69.7;32.2;527.1;729
44215.70833;16.16;11.86;2180.71;173.77;77.79;19235.2;10694.9;1.78;53.9;11;70.2;33.5;520;738.3
44215.75;16.15;11.86;2159.4;183.76;77.56;19216.4;10685.8;1.8;53.9;11;70.2;34.5;525.8;736.3
44215.79167;16.08;11.86;2074.84;164.72;76.12;19952.4;11149.6;1.8;56.1;11.1;69.8;33.5;572.4;736.3
44215.83333;16.08;11.86;2233.43;174.12;77.44;20038.6;11110.1;1.79;57.1;11;70.5;34.9;532.6;741.4
44215.875;16.07;11.84;2264.14;170.03;79.39;20001.6;11095.7;1.78;57.1;11;70.4;35.7;522.3;737.5
44215.91667;16.05;11.86;2226.06;167.63;76.71;19749.9;10995.9;1.77;56.9;11;70.1;35.2;522.3;733.7
44215.95833;16.04;11.87;2222.52;158.61;74.98;19379.2;10892.8;1.75;57;11;69.3;34.6;504;730.2
44216;16.04;11.84;2222.02;155.37;75.22;19286.5;10878.7;1.74;57;11;68.9;34;498.8;726.3
44216.04167;16.04;11.84;1896.92;138.44;75.12;18806.4;10679.7;1.73;55.3;10.9;68.3;32.6;591.3;722.6
44216.125;16.5;11.82;1156.87;71.74;82.17;15678;11607.8;1.34;47;7.2;39.4;33.9;1650.1;712.7
44216.16667;16.3;11.85;1990.42;107.55;79.28;18448.5;11153.5;1.64;53;9.3;62.6;27.8;480.3;722.4
44216.20833;16.14;11.86;2185.88;159.2;77.88;18340.8;10307.6;1.77;54.1;10.7;69.2;34.6;481.4;735.6
44216.25;16.02;11.85;2304.74;172.59;78.35;19821.6;10939.2;1.79;57.3;11;70.9;36.5;509.9;735.8
44216.29167;15.99;11.86;2276.16;170.23;82.15;20286.5;11130.3;1.8;57.5;11;71.4;36.8;536.7;834.1
44216.33333;15.95;11.85;1100.33;185.08;80.94;19844;11419.9;1.72;56.7;10.3;66.1;34.4;7444;1150.5
44216.375;16.2;11.86;1671.29;175.17;80;18951.4;11613.6;1.63;54.6;10.8;61.1;30.9;615.1;1185.8
44216.41667;15.94;11.87;2056.63;131.43;78.7;22706;12981.7;1.72;56.2;12.9;67.7;25.5;648.4;1138.6
44216.45833;15.86;11.86;2405.61;173.48;79.42;24841;13739.5;1.8;57.9;13;70.7;31;631.2;1159.7
44216.5;15.85;11.85;2427.95;179.01;81.81;25162.5;13863.1;1.82;58.3;13;71;34.1;636.9;1152.2
44216.54167;15.84;11.87;2410.01;178.48;83.85;25022.1;13757.2;1.81;58.1;13;71.2;34.6;639.7;1142.1
44216.58333;15.8;11.86;2323.68;169.23;86.8;25296.9;13872;1.81;57.9;13;71.4;35;677.8;1140.1
44216.625;15.77;11.86;2171.1;165.55;87.07;25402.2;13949;1.8;58;13;71.3;34;736.9;1139.5
44216.66667;15.74;11.85;2017.37;175.75;84.31;25319.2;13903.8;1.8;58.1;13;71.3;34.1;796.1;1122.6
44216.70833;15.74;11.86;2058.09;161.47;80.1;24773.7;13747.4;1.8;58.9;13;70.4;32;748.5;1099.8
44216.75;15.76;11.87;2275.89;149.22;79.01;24850.8;13769.6;1.8;59.1;13;70.5;33.5;671.6;1069.3
44216.79167;15.76;11.86;2276.36;185.98;80.26;25269.1;13892.4;1.8;58.6;13;71.2;34.3;691.8;1113.9
44216.83333;15.74;11.84;2292.44;173.39;82.4;25349.2;13842.5;1.8;57.7;13;71.8;36;694.6;1166.7
44216.875;15.74;11.85;2219.24;174.87;84.01;25406.3;13892.3;1.8;57.5;13;71.7;36;721.8;1212.6
44216.91667;15.76;11.85;1709.95;165.68;83.95;24169.2;13414.6;1.79;58.9;12.4;70.1;35.8;813.4;1182.2
44216.95833;16.2;11.86;658.3;151.56;81.68;15745.8;10352;1.52;56.8;7.6;54;34.1;8105.7;1150.4
44217;16.14;11.87;1675.45;98.56;79.13;18655.8;11389.5;1.63;57.3;10.3;61.6;24.6;587.2;1091.6
44217.04167;16;11.87;1909.13;154.79;79.53;20644.5;11838.9;1.71;57.4;11.5;67.4;28.8;628.9;1151.2
44217.08333;15.8;11.87;2151.63;150.35;79.56;24821.6;13821.2;1.79;57.4;13;70.1;31.1;709.3;1146
44217.125;15.83;11.86;1428.96;123.6;82.98;22807.8;12888.9;1.75;58;11.8;68.1;31.3;2020.5;1138.5
44217.16667;16.1;11.85;1025.32;40.51;78.31;17352.2;10674.9;1.61;57.5;9.6;60.8;31.6;23684;1129.7
44221.25;16.92;11.84;1641.32;40.51;78.14;18881.3;12342.3;1.52;55.3;8.9;54.6;31.6;527.1;907.5
44221.33333;15.98;11.5;1769.21;42.92;78.36;19589.9;12031.8;1.6;58.3;10;60.9;31;577.4;944.2
44221.375;15.94;11.85;2180.06;107.06;80.29;24450.2;13738.6;1.76;56.9;12.6;69.2;31.6;676.5;1054.4
44221.41667;15.83;11.85;1963.39;103.53;89.16;26044.4;14485;1.78;56.3;13;70.2;30.1;834.3;1043
44221.45833;15.81;11.81;1734.64;122.27;84.6;25863;14469.5;1.77;56.4;13;69.7;26.5;939.4;1026.1
44221.5;15.52;11.52;1325.73;100.16;74.59;23586;13591.5;1.74;55.9;12.6;66.9;25.1;1104.3;1006.9
44221.54167;15.62;11.52;1534.2;105.45;75.21;21829;12866.6;1.7;59.8;12;64.9;22.4;832.9;1019.8
44221.58333;15.5;11.52;1966.6;120.14;75.56;23560.8;13346;1.74;59.7;12;68.6;29.9;722.4;1013.6
44221.625;15.43;11.51;1733.04;129.35;75.38;24666.6;13719.4;1.78;59.7;12;70.2;32.3;911.4;1034.4
44221.66667;14.88;11;1494.44;128.08;74.95;23216.1;13305.9;1.74;60.1;12;67.5;25.4;1001.9;1025
44221.70833;14.77;10.96;2133.93;207.25;81.26;24503.3;13636.3;1.78;61.7;12;70.1;33.7;705.7;1008.9
44221.75;14.91;11;2101.06;279.63;83.11;22467;12642.5;1.78;57.2;12;69.1;34.8;639.7;987.3
44221.79167;14.86;10.99;1869.96;187.47;87.41;22378.4;12719.1;1.76;59.8;12;68.2;31.3;717.3;1007.3
44221.83333;15.08;11.15;1706.91;235.66;77.1;21850.1;12452.4;1.73;57.6;12;68;30.7;779.2;987.2
44221.875;15.48;11.34;1131.57;300;75.89;20301.1;12303.4;1.67;57.6;12;62.2;21.7;1022;1066.4
44221.91667;15.75;11.48;1540.83;295.84;76.37;20209.3;12252.3;1.64;58.9;12;62.2;21.7;724.1;1044.4
44221.95833;15.6;11.51;1793.9;307.12;79.79;21672.5;12382.3;1.73;57.1;12;67.8;26.6;719.3;1161.7
44222;15.53;11.5;1578.45;278.51;88.57;22327.2;12692.5;1.77;59.7;12;68.2;26.2;870.5;1163.8
44222.04167;15.55;11.51;1525.84;301.97;79.13;22069.4;12540.3;1.77;58.5;11.9;68.3;27.2;893.7;1089.2
44222.08333;15.55;11.5;1739.57;304.95;76.19;21226.1;11962.4;1.77;59.2;11.5;69;29.4;742.7;1025.9
44222.125;15.51;11.5;1821.68;287.99;79.17;22338.1;12539.5;1.78;58.5;12;69.4;29.4;751.2;1122.5
44222.16667;15.51;11.49;1941.77;281.34;79.05;22735.5;12723.5;1.78;60;12;69.6;32.6;715.9;1092.3
44222.20833;15.51;11.49;2018.54;282.97;77.72;22653.2;12676.4;1.78;59.5;12;69.7;31.6;681.7;1165.8
44222.25;15.67;11.61;1972.38;292.51;85.9;23468.2;13029;1.78;60.3;12;70.4;31.2;737.7;1253.2
44222.29167;15.81;11.69;1569;292.5;88;23454.6;13052.3;1.79;60.3;12;70.1;29.3;957;1268.4
44222.33333;15.83;11.66;1443.49;284.29;82.72;22502.5;12607.7;1.79;59.7;12;69.5;26;984.6;1298.2
44222.375;15.75;11.63;1568.59;282.08;82.09;22525;12587.7;1.79;60.1;12;69.8;26.9;903.9;1310.2
44222.41667;15.66;11.56;1662.09;269.83;85.06;22895.5;12765.5;1.79;61.5;12;70;27.7;864.3;1321.6
44222.45833;15.04;11.06;1411.84;276.7;78.52;22517.5;12722.8;1.79;60.5;12;68.8;27.5;1008.6;1285.1
44222.5;14.9;10.97;1895.12;266.34;79.04;22706.2;12697.1;1.8;61.3;12;69.7;30.1;736.5;1300.8
44222.54167;14.84;10.97;1607.49;263.86;91.72;23784.3;13316.3;1.79;62.3;12;69.6;28.2;948.1;1314.7
44222.58333;14.91;10.97;1325.89;269.17;84.95;22636.7;12850.9;1.79;61.7;12;68.4;24.6;1068.3;1325.8
44222.625;14.95;10.97;1536.69;268.8;78.57;22208.7;12535.1;1.79;60.7;12;68.9;26.3;900.2;1310.7
44222.66667;14.96;10.98;1949.38;260.28;79.08;22931.4;12822.2;1.78;62;12;69.7;31.7;721.6;1284.7
44222.70833;14.93;10.98;1682.08;221.09;87.15;23617.6;13278.6;1.78;62.1;12;69.2;28.3;872.3;1300.3
44222.75;14.97;10.98;1689.78;221.09;83.75;23182.6;13094.9;1.78;61.9;12;68.8;28.5;844.3;1312.9
44222.79167;14.96;10.98;1793.61;221.09;81.7;23357.7;13124.7;1.77;62.1;12;69.3;30.9;802.9;1283
44222.83333;14.99;10.98;2161.86;203.37;75.82;22821.7;12878.7;1.77;62;12;68.9;32.8;629.4;1201.9
44222.875;14.98;10.98;2245.85;193.96;77.65;23535.5;13157;1.77;61.8;12;69.7;33.8;630.9;1210.8
44222.91667;14.96;10.98;2167.89;220.61;86.66;24354.7;13588.5;1.77;62.1;12;69.9;31.9;687.5;1275.4
44222.95833;14.94;10.98;1751.03;241.78;90.19;24513.3;13762;1.76;63.3;12;69.3;30;872.1;1252.6
44223;14.99;10.98;1687.59;251.74;81.2;23701.1;13359.2;1.76;62.5;12;69;29.2;871.4;1232.2
44223.04167;14.99;10.98;1983.62;246.73;80.9;23815.6;13413.7;1.76;62.4;12;69.1;31.2;730.4;1236.6
44223.08333;14.96;10.98;1949.87;246.79;88.56;24470.5;13790.8;1.76;62.7;12;69;31.4;772.2;1244
44223.125;15.01;10.98;1663.46;243.4;82.88;23670.5;13504.3;1.76;62.3;12;67.9;28.8;867.8;1259.3
44223.16667;15.03;11;1980.98;246.97;78.4;23630.8;13462;1.75;62.6;12;68.1;31.2;714.4;1255.7
44223.20833;15.1;11.02;2194.55;233.7;75.44;22992;13189.7;1.71;62.6;12;67.4;33.5;606.2;1176.2
44223.25;15.81;11.35;1331.32;323.88;74.58;5525.3;11994.3;1.65;55.8;12;61;27.8;912.4;1075.7
44223.29167;16.27;11.49;1751.88;363.99;75.39;16339.7;10453.5;1.63;49;11.3;59.3;27.6;470.2;1070.7
44223.33333;16.3;11.48;1937.56;201.77;75.12;16052.9;9974.9;1.62;47.9;11;59.9;28.6;396.3;1044.9
44223.375;16.25;11.47;1778.61;135.19;74.93;16323.3;10078.1;1.59;47.9;11;60.5;27.9;456.7;1058
44223.41667;16.29;11.48;1334.54;120.09;74.82;17669.6;11335.6;1.55;47.8;11;56.7;21.5;651.4;1034.6
44223.45833;16.46;11.51;1050.4;125.68;75.58;16793.6;11148.8;1.52;48.8;9.9;53.1;20.2;763.7;1068.6
44223.54167;16.85;11.46;1147.58;132.75;83.72;14734.4;11150.5;1.29;47.1;7.3;36.4;20.2;664.9;1105.2
44223.58333;16.73;11.47;893.65;130.87;86.48;14709.5;10629.1;1.38;48.3;7.7;43.5;20.2;2867.3;1108.7
44223.625;16.5;11.48;1576.99;126.2;78.51;17384.5;11476.9;1.5;49.8;9.5;53.7;21.4;493.3;1068.9
44223.66667;16.34;11.48;1544.74;143.53;77.73;17540.6;11012.3;1.57;50.7;10;58.9;24.9;568.6;1123.3
44223.70833;16.28;11.48;1703.9;238.61;84.82;18029;11083.7;1.62;51.1;10.3;60.9;26;545.2;1201.3
44223.75;16.14;11.49;1636.13;250.12;86.37;17812.4;10740.7;1.65;53.4;11;62.8;25.1;584.1;1207.8
44223.79167;15.99;11.49;1739.74;242.03;78.91;18710.6;11026.2;1.67;53;12;65;26.8;598.7;1203.4
44223.83333;15.92;11.49;1744.41;251.24;79.98;19376.4;11272.6;1.7;53.9;12;66.1;26.7;635.4;1201.8
44223.875;15.94;11.49;1734.49;263.94;76.71;19680;11346.2;1.73;53.9;12;67;29.4;660.2;1208
44223.91667;15.98;11.5;1751.31;258.96;77.63;19033.5;11000;1.74;53.1;11.8;66.7;29.2;625.5;1210.3
44223.95833;16.01;11.5;1748.78;259.65;80.75;18871.4;10933.3;1.73;55;11;66.5;28.8;618;1204.3
44224;16.04;11.5;1723.67;256.4;84.93;18441.2;10737.5;1.72;53.6;11;66.1;28.6;607.1;1199.6
44224.04167;16.07;11.51;1606.91;273.2;79.38;18138.5;10593.4;1.71;53.5;11;65.8;29;643.4;1166.5
44224.08333;16.15;11.48;1554.14;254.82;75.16;17553.7;10384.3;1.7;53.7;10.8;64.6;26.8;629.7;1131.6
44224.125;16.27;11.49;1426.29;250.63;74.81;17539.2;10563;1.69;53.2;10;62.9;25.3;673.7;1119.6
44224.16667;16.29;11.49;1392.35;246.23;74.98;18550.3;11281.9;1.68;52.8;10;62;23;725.7;1105.9
44224.20833;16.28;11.5;1436.75;248.6;75.11;18595.1;11245.4;1.67;53;10;62.5;23.5;709.4;1128.1
44224.25;16.24;11.5;1543.11;232.79;75.44;18518.5;10980.7;1.67;53;10;64.4;25.5;674;1171.6
44224.29167;16.19;11.5;1476.31;240.89;78.14;18354.5;10762.6;1.68;52.9;10;65.4;26.1;713.7;1187.5
44224.33333;16.2;11.51;1424.15;240.53;76.82;17955;10548.7;1.69;52.9;10;65.2;26.1;722.5;1191.2
44224.375;16.19;11.5;1428.25;238.36;74.88;17691.7;10424.8;1.7;53.1;10;64.9;25.7;704.6;1151.2
44224.41667;16.22;11.5;1414.68;237.02;75.13;18492.2;10922.3;1.7;53.2;10;64.7;25;746.3;1212.7
44224.45833;16.28;11.49;1391.24;236.99;74.87;18714.5;11103.7;1.71;52.4;10;64.3;24.8;765.2;1177.5
44224.5;16.3;11.49;1552.89;246.97;76.65;18945.6;11153.7;1.72;50.4;10;65;26.2;695.2;1175.3
44224.54167;16.26;11.48;1520.12;218.44;87.22;18540.5;10874.2;1.72;52.7;10;65.4;25.8;701.5;1200.9
44224.58333;16.12;11.48;1591.94;224.31;80.22;18554;10774.9;1.73;51.9;11;66.3;26.3;674.2;1147
44224.625;16.01;11.47;1742.47;243.67;79.8;19157.1;10837.4;1.74;54.6;11;68.7;29.2;655.3;1170
44224.66667;16.05;11.52;1738.44;250.4;82.84;19256.2;10855.6;1.75;55.3;11.1;69;29.9;664.3;1156.5
44224.70833;16.16;11.61;1833.59;248.84;84.93;20440.3;11652.8;1.75;52.3;12;68;30.4;658.1;1133.7
44224.75;16.12;11.59;1808.41;250.02;85;20875;11868;1.76;52.6;12;68.2;29.7;687.8;1169.6
44224.79167;16.18;11.7;1702.63;241.72;84.24;21350;12117.4;1.76;53.6;12;68.4;29.1;758;1112.1
44224.83333;16.13;11.72;1850.75;257.96;79.72;21662.6;12175.3;1.76;53.3;12;69.3;30.6;711.3;1017.2
44224.875;16.09;11.71;2031.18;271.3;78.75;21949.5;12190.6;1.77;53.3;12;70.3;33.2;660.1;1035.3
44224.91667;16.02;11.71;1889.85;271.48;89.88;22594;12533.6;1.77;54.2;12;70.4;31.9;753;1077.4
44224.95833;16.12;11.7;1357.97;278.45;84.28;21759.1;12261.6;1.77;50.7;12;69;30.2;1007.4;1058
44225;16.14;11.7;1823.09;274.28;76.98;21826.8;12197.5;1.77;50.8;12;69.8;30.4;742.1;1049.2
44225.04167;16.12;11.69;1900.3;262.21;88.66;22195.7;12301.5;1.77;51.5;12;70.5;32.1;731;1072.6
44225.08333;16.17;11.69;1684.34;261.99;78.93;21382.5;11978.8;1.77;51.2;12;69.5;31.3;789.5;1027.1
44225.125;16.13;11.69;2058.57;254.7;76.5;21483.8;11965.3;1.77;51.9;12;70.1;32.6;631.6;1030
44225.16667;16.12;11.69;2096.58;254.56;78.87;21813;12102.9;1.77;52;12;70.4;33.1;632.7;1033.4
44225.20833;16.15;11.7;1797.5;244;79.07;21532.3;12128.7;1.77;52;12;69;31.4;741.8;992.4
44225.25;16.19;11.71;1971.11;229.39;76.01;21355.8;12062.4;1.78;51.8;12;68.8;32.6;645.7;1008.3
44225.29167;16.11;11.72;2013.86;233.37;75.09;22089;12212.7;1.78;51.8;12;70.7;34.8;675.8;1020.8
44225.33333;16.05;11.73;1908.23;254.39;75.44;22418;12292.5;1.79;50.9;12;71.4;34.2;739.5;1015.2
44225.375;16.15;11.77;1891.24;269.42;77.77;22437.6;12267.1;1.8;51.6;12;71.7;33.1;750.6;1030.6
44225.41667;16.25;11.84;1842.79;263.34;81.46;22158.2;12132.9;1.81;51.6;12;71.6;32.1;760.5;1044.5
44225.45833;16.22;11.84;1725.11;264.26;87.93;22403.4;12302.3;1.81;52.6;12;71.3;30.8;828.6;1054.8
44225.5;16.24;11.84;1466.58;262.37;85.7;21963.5;12176;1.79;52.9;12;70.5;28.8;955.7;1041.8
44225.54167;16.31;11.83;1388.79;255.29;84.98;21070.9;11850.6;1.76;51.8;12;69.2;26.9;986.2;1037.8
44225.75;15.52;10.53;394.78;226.42;83.84;7660;7291.3;1.03;40.3;5.4;4.8;26.8;1295;460.6
44225.79167;17.02;11.57;1687.35;234.75;77.05;18846.2;12968.8;1.46;49.6;7.4;49.1;26.9;449;498.9
44225.83333;16.63;11.77;2073.27;418.19;79.85;19835.6;11608.4;1.7;49.7;10.4;65.7;27.8;527.5;499.5
44225.875;16.23;11.84;1824.04;180.2;90.28;21465.1;11902.5;1.78;53.6;12;70.5;32.7;736.9;500.6
